Trade #,Type,Signal,Date/Time,Price JPY,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
989,Entry Long,MACrossLE,2024-07-12 06:41,159.192,499,0.02,0.00,82.64,0.00,0.05,0.01,0.03,0.01
988,Exit Short,MACrossLE,2024-07-12 06:41,159.192,499,0.05,0.01,82.63,0.00,0.12,0.02,0,0.00
988,Entry Short,MACrossSE,2024-07-12 06:35,159.209,499,0.05,0.01,82.63,0.00,0.12,0.02,0,0.00
987,Exit Long,MACrossSE,2024-07-12 06:35,159.209,499,0.01,0.00,82.57,0.00,0.08,0.02,0.03,0.01
987,Entry Long,MACrossLE,2024-07-12 06:32,159.205,499,0.01,0.00,82.57,0.00,0.08,0.02,0.03,0.01
986,Exit Short,MACrossLE,2024-07-12 06:32,159.205,499,0.02,0.00,82.56,0.00,0.02,0.00,0,0.00
986,Entry Short,MACrossSE,2024-07-12 06:32,159.211,499,0.02,0.00,82.56,0.00,0.02,0.00,0,0.00
985,Exit Long,MACrossSE,2024-07-12 06:32,159.211,499,0.02,0.00,82.54,0.00,0.11,0.02,0.02,0.00
985,Entry Long,MACrossLE,2024-07-12 06:28,159.206,499,0.02,0.00,82.54,0.00,0.11,0.02,0.02,0.00
984,Exit Short,MACrossLE,2024-07-12 06:28,159.206,499,0.09,0.02,82.53,0.00,0.16,0.03,0,0.00
984,Entry Short,MACrossSE,2024-07-12 06:21,159.236,499,0.09,0.02,82.53,0.00,0.16,0.03,0,0.00
983,Exit Long,MACrossSE,2024-07-12 06:21,159.236,499,0.17,0.03,82.43,0.00,0.22,0.04,0,0.00
983,Entry Long,MACrossLE,2024-07-12 06:11,159.182,499,0.17,0.03,82.43,0.00,0.22,0.04,0,0.00
982,Exit Short,MACrossLE,2024-07-12 06:11,159.182,499,0.03,0.01,82.26,0.00,0.03,0.01,0,0.00
982,Entry Short,MACrossSE,2024-07-12 06:11,159.192,499,0.03,0.01,82.26,0.00,0.03,0.01,0,0.00
981,Exit Long,MACrossSE,2024-07-12 06:11,159.192,499,0.05,0.01,82.23,0.00,0.09,0.02,0.03,0.01
981,Entry Long,MACrossLE,2024-07-12 06:04,159.176,499,0.05,0.01,82.23,0.00,0.09,0.02,0.03,0.01
980,Exit Short,MACrossLE,2024-07-12 06:04,159.176,499,-0.003,0.00,82.18,0.00,0.05,0.01,0.04,0.01
980,Entry Short,MACrossSE,2024-07-12 06:01,159.175,499,-0.003,0.00,82.18,0.00,0.05,0.01,0.04,0.01
979,Exit Long,MACrossSE,2024-07-12 06:01,159.175,499,0.10,0.02,82.18,0.00,0.15,0.03,0,0.00
979,Entry Long,MACrossLE,2024-07-12 05:54,159.143,499,0.10,0.02,82.18,0.00,0.15,0.03,0,0.00
978,Exit Short,MACrossLE,2024-07-12 05:54,159.143,499,0.003,0.00,82.08,0.00,0.05,0.01,0.06,0.01
978,Entry Short,MACrossSE,2024-07-12 05:49,159.144,499,0.003,0.00,82.08,0.00,0.05,0.01,0.06,0.01
977,Exit Long,MACrossSE,2024-07-12 05:49,159.144,499,0.003,0.00,82.08,0.00,0.11,0.02,0.06,0.01
977,Entry Long,MACrossLE,2024-07-12 05:45,159.143,499,0.003,0.00,82.08,0.00,0.11,0.02,0.06,0.01
976,Exit Short,MACrossLE,2024-07-12 05:45,159.143,499,0.11,0.02,82.08,0.00,0.22,0.04,0.02,0.00
976,Entry Short,MACrossSE,2024-07-12 05:36,159.178,499,0.11,0.02,82.08,0.00,0.22,0.04,0.02,0.00
975,Exit Long,MACrossSE,2024-07-12 05:36,159.178,499,0.02,0.00,81.97,0.00,0.11,0.02,0.03,0.01
975,Entry Long,MACrossLE,2024-07-12 05:32,159.171,499,0.02,0.00,81.97,0.00,0.11,0.02,0.03,0.01
974,Exit Short,MACrossLE,2024-07-12 05:32,159.171,499,-0.003,0.00,81.94,0.00,0.11,0.02,0.15,0.03
974,Entry Short,MACrossSE,2024-07-12 05:30,159.170,499,-0.003,0.00,81.94,0.00,0.11,0.02,0.15,0.03
973,Exit Long,MACrossSE,2024-07-12 05:30,159.170,499,0.25,0.05,81.95,0.01,0.34,0.07,0.003,0.00
973,Entry Long,MACrossLE,2024-07-12 05:20,159.090,499,0.25,0.05,81.95,0.01,0.34,0.07,0.003,0.00
972,Exit Short,MACrossLE,2024-07-12 05:20,159.090,499,0.02,0.00,81.70,0.00,0.05,0.01,0.01,0.00
972,Entry Short,MACrossSE,2024-07-12 05:12,159.095,499,0.02,0.00,81.70,0.00,0.05,0.01,0.01,0.00
971,Exit Long,MACrossSE,2024-07-12 05:12,159.095,499,0,0.00,81.68,0.00,0,0.00,0,0.00
971,Entry Long,MACrossLE,2024-07-12 05:12,159.095,499,0,0.00,81.68,0.00,0,0.00,0,0.00
970,Exit Short,MACrossLE,2024-07-12 05:12,159.095,499,0.05,0.01,81.68,0.00,0.10,0.02,0.05,0.01
970,Entry Short,MACrossSE,2024-07-12 05:05,159.112,499,0.05,0.01,81.68,0.00,0.10,0.02,0.05,0.01
969,Exit Long,MACrossSE,2024-07-12 05:05,159.112,499,0.02,0.00,81.63,0.00,0.11,0.02,0.06,0.01
969,Entry Long,MACrossLE,2024-07-12 05:03,159.106,499,0.02,0.00,81.63,0.00,0.11,0.02,0.06,0.01
968,Exit Short,MACrossLE,2024-07-12 05:03,159.106,499,-0.02,0.00,81.61,0.00,0.08,0.02,0.06,0.01
968,Entry Short,MACrossSE,2024-07-12 05:01,159.101,499,-0.02,0.00,81.61,0.00,0.08,0.02,0.06,0.01
967,Exit Long,MACrossSE,2024-07-12 05:01,159.101,499,-0.003,0.00,81.62,0.00,0.12,0.02,0.19,0.04
967,Entry Long,MACrossLE,2024-07-12 04:57,159.102,499,-0.003,0.00,81.62,0.00,0.12,0.02,0.19,0.04
966,Exit Short,MACrossLE,2024-07-12 04:57,159.102,499,0.03,0.01,81.63,0.00,0.16,0.03,0.02,0.00
966,Entry Short,MACrossSE,2024-07-12 04:52,159.111,499,0.03,0.01,81.63,0.00,0.16,0.03,0.02,0.00
965,Exit Long,MACrossSE,2024-07-12 04:52,159.111,499,0.11,0.02,81.60,0.00,0.24,0.05,0.01,0.00
965,Entry Long,MACrossLE,2024-07-12 04:47,159.076,499,0.11,0.02,81.60,0.00,0.24,0.05,0.01,0.00
964,Exit Short,MACrossLE,2024-07-12 04:47,159.076,499,0.31,0.06,81.49,0.01,0.45,0.09,0.01,0.00
964,Entry Short,MACrossSE,2024-07-12 04:31,159.175,499,0.31,0.06,81.49,0.01,0.45,0.09,0.01,0.00
963,Exit Long,MACrossSE,2024-07-12 04:31,159.175,499,-0.01,0.00,81.18,0.00,0.08,0.02,0.09,0.02
963,Entry Long,MACrossLE,2024-07-12 04:28,159.177,499,-0.01,0.00,81.18,0.00,0.08,0.02,0.09,0.02
962,Exit Short,MACrossLE,2024-07-12 04:28,159.177,499,0.12,0.02,81.18,0.00,0.24,0.05,0.05,0.01
962,Entry Short,MACrossSE,2024-07-12 04:16,159.216,499,0.12,0.02,81.18,0.00,0.24,0.05,0.05,0.01
961,Exit Long,MACrossSE,2024-07-12 04:16,159.216,499,0.11,0.02,81.06,0.00,0.22,0.04,0,0.00
961,Entry Long,MACrossLE,2024-07-12 04:10,159.182,499,0.11,0.02,81.06,0.00,0.22,0.04,0,0.00
960,Exit Short,MACrossLE,2024-07-12 04:10,159.182,499,0.31,0.06,80.96,0.01,0.50,0.10,0,0.00
960,Entry Short,MACrossSE,2024-07-12 03:59,159.280,499,0.31,0.06,80.96,0.01,0.50,0.10,0,0.00
959,Exit Long,MACrossSE,2024-07-12 03:59,159.280,499,0.03,0.01,80.65,0.00,0.14,0.03,0.09,0.02
959,Entry Long,MACrossLE,2024-07-12 03:55,159.271,499,0.03,0.01,80.65,0.00,0.14,0.03,0.09,0.02
958,Exit Short,MACrossLE,2024-07-12 03:55,159.271,499,0.03,0.01,80.62,0.00,0.03,0.01,0,0.00
958,Entry Short,MACrossSE,2024-07-12 03:55,159.281,499,0.03,0.01,80.62,0.00,0.03,0.01,0,0.00
957,Exit Long,MACrossSE,2024-07-12 03:55,159.281,499,-0.003,0.00,80.59,0.00,0.06,0.01,0.07,0.01
957,Entry Long,MACrossLE,2024-07-12 03:53,159.282,499,-0.003,0.00,80.59,0.00,0.06,0.01,0.07,0.01
956,Exit Short,MACrossLE,2024-07-12 03:53,159.282,499,-0.04,-0.01,80.59,0.00,0.08,0.02,0.15,0.03
956,Entry Short,MACrossSE,2024-07-12 03:51,159.270,499,-0.04,-0.01,80.59,0.00,0.08,0.02,0.15,0.03
955,Exit Long,MACrossSE,2024-07-12 03:51,159.270,499,0.13,0.03,80.63,0.00,0.27,0.05,0,0.00
955,Entry Long,MACrossLE,2024-07-12 03:43,159.230,499,0.13,0.03,80.63,0.00,0.27,0.05,0,0.00
954,Exit Short,MACrossLE,2024-07-12 03:43,159.230,499,0.13,0.03,80.50,0.00,0.22,0.04,0,0.00
954,Entry Short,MACrossSE,2024-07-12 03:37,159.270,499,0.13,0.03,80.50,0.00,0.22,0.04,0,0.00
953,Exit Long,MACrossSE,2024-07-12 03:37,159.270,499,0.12,0.02,80.38,0.00,0.22,0.04,0,0.00
953,Entry Long,MACrossLE,2024-07-12 03:28,159.232,499,0.12,0.02,80.38,0.00,0.22,0.04,0,0.00
952,Exit Short,MACrossLE,2024-07-12 03:28,159.232,499,-0.01,0.00,80.26,0.00,0.07,0.01,0.07,0.01
952,Entry Short,MACrossSE,2024-07-12 03:25,159.230,499,-0.01,0.00,80.26,0.00,0.07,0.01,0.07,0.01
951,Exit Long,MACrossSE,2024-07-12 03:25,159.230,499,0.01,0.00,80.27,0.00,0.16,0.03,0.06,0.01
951,Entry Long,MACrossLE,2024-07-12 03:21,159.228,499,0.01,0.00,80.27,0.00,0.16,0.03,0.06,0.01
950,Exit Short,MACrossLE,2024-07-12 03:21,159.228,499,-0.03,-0.01,80.26,0.00,0.05,0.01,0.10,0.02
950,Entry Short,MACrossSE,2024-07-12 03:19,159.217,499,-0.03,-0.01,80.26,0.00,0.05,0.01,0.10,0.02
949,Exit Long,MACrossSE,2024-07-12 03:19,159.217,499,0.12,0.02,80.29,0.00,0.30,0.06,0,0.00
949,Entry Long,MACrossLE,2024-07-12 03:13,159.178,499,0.12,0.02,80.29,0.00,0.30,0.06,0,0.00
948,Exit Short,MACrossLE,2024-07-12 03:13,159.178,499,-0.03,-0.01,80.17,0.00,0.10,0.02,0.14,0.03
948,Entry Short,MACrossSE,2024-07-12 03:09,159.170,499,-0.03,-0.01,80.17,0.00,0.10,0.02,0.14,0.03
947,Exit Long,MACrossSE,2024-07-12 03:09,159.170,499,0.14,0.03,80.20,0.00,0.28,0.06,0.04,0.01
947,Entry Long,MACrossLE,2024-07-12 02:59,159.126,499,0.14,0.03,80.20,0.00,0.28,0.06,0.04,0.01
946,Exit Short,MACrossLE,2024-07-12 02:59,159.126,499,0.03,0.01,80.06,0.00,0.27,0.05,0.14,0.03
946,Entry Short,MACrossSE,2024-07-12 02:55,159.137,499,0.03,0.01,80.06,0.00,0.27,0.05,0.14,0.03
945,Exit Long,MACrossSE,2024-07-12 02:55,159.137,499,-0.04,-0.01,80.02,0.00,0.12,0.02,0.22,0.04
945,Entry Long,MACrossLE,2024-07-12 02:51,159.151,499,-0.04,-0.01,80.02,0.00,0.12,0.02,0.22,0.04
944,Exit Short,MACrossLE,2024-07-12 02:51,159.151,499,0.03,0.01,80.07,0.00,0.20,0.04,0.11,0.02
944,Entry Short,MACrossSE,2024-07-12 02:47,159.161,499,0.03,0.01,80.07,0.00,0.20,0.04,0.11,0.02
943,Exit Long,MACrossSE,2024-07-12 02:47,159.161,499,0.13,0.03,80.04,0.00,0.29,0.06,0,0.00
943,Entry Long,MACrossLE,2024-07-12 02:38,159.120,499,0.13,0.03,80.04,0.00,0.29,0.06,0,0.00
942,Exit Short,MACrossLE,2024-07-12 02:38,159.120,499,-0.01,0.00,79.91,0.00,0.03,0.01,0.07,0.01
942,Entry Short,MACrossSE,2024-07-12 02:36,159.116,499,-0.01,0.00,79.91,0.00,0.03,0.01,0.07,0.01
941,Exit Long,MACrossSE,2024-07-12 02:36,159.116,499,0.28,0.06,79.92,0.01,0.41,0.08,0,0.00
941,Entry Long,MACrossLE,2024-07-12 02:24,159.027,499,0.28,0.06,79.92,0.01,0.41,0.08,0,0.00
940,Exit Short,MACrossLE,2024-07-12 02:24,159.027,499,-0.03,-0.01,79.64,0.00,0.20,0.04,0.14,0.03
940,Entry Short,MACrossSE,2024-07-12 02:21,159.019,499,-0.03,-0.01,79.64,0.00,0.20,0.04,0.14,0.03
939,Exit Long,MACrossSE,2024-07-12 02:21,159.019,499,-0.02,0.00,79.67,0.00,0.14,0.03,0.17,0.03
939,Entry Long,MACrossLE,2024-07-12 02:19,159.024,499,-0.02,0.00,79.67,0.00,0.14,0.03,0.17,0.03
938,Exit Short,MACrossLE,2024-07-12 02:19,159.024,499,0.26,0.05,79.68,0.01,0.35,0.07,0.02,0.00
938,Entry Short,MACrossSE,2024-07-12 02:08,159.106,499,0.26,0.05,79.68,0.01,0.35,0.07,0.02,0.00
937,Exit Long,MACrossSE,2024-07-12 02:08,159.106,500,0.52,0.10,79.42,0.01,0.72,0.14,0.07,0.01
937,Entry Long,MACrossLE,2024-07-12 01:52,158.941,500,0.52,0.10,79.42,0.01,0.72,0.14,0.07,0.01
936,Exit Short,MACrossLE,2024-07-12 01:52,158.941,499,0.40,0.08,78.91,0.01,0.63,0.13,0.03,0.01
936,Entry Short,MACrossSE,2024-07-12 01:40,159.070,499,0.40,0.08,78.91,0.01,0.63,0.13,0.03,0.01
935,Exit Long,MACrossSE,2024-07-12 01:40,159.070,499,0,0.00,78.50,0.00,0.11,0.02,0.09,0.02
935,Entry Long,MACrossLE,2024-07-12 01:35,159.070,499,0,0.00,78.50,0.00,0.11,0.02,0.09,0.02
934,Exit Short,MACrossLE,2024-07-12 01:35,159.070,499,0.09,0.02,78.50,0.00,0.44,0.09,0.05,0.01
934,Entry Short,MACrossSE,2024-07-12 01:30,159.099,499,0.09,0.02,78.50,0.00,0.44,0.09,0.05,0.01
933,Exit Long,MACrossSE,2024-07-12 01:30,159.099,499,0.08,0.02,78.41,0.00,0.17,0.03,0.003,0.00
933,Entry Long,MACrossLE,2024-07-12 01:23,159.074,499,0.08,0.02,78.41,0.00,0.17,0.03,0.003,0.00
932,Exit Short,MACrossLE,2024-07-12 01:23,159.074,499,0.10,0.02,78.33,0.00,0.23,0.05,0,0.00
932,Entry Short,MACrossSE,2024-07-12 01:17,159.105,499,0.10,0.02,78.33,0.00,0.23,0.05,0,0.00
931,Exit Long,MACrossSE,2024-07-12 01:17,159.105,499,-0.003,0.00,78.23,0.00,0.05,0.01,0.07,0.01
931,Entry Long,MACrossLE,2024-07-12 01:15,159.106,499,-0.003,0.00,78.23,0.00,0.05,0.01,0.07,0.01
930,Exit Short,MACrossLE,2024-07-12 01:15,159.106,499,0.02,0.00,78.24,0.00,0.12,0.02,0.003,0.00
930,Entry Short,MACrossSE,2024-07-12 01:10,159.113,499,0.02,0.00,78.24,0.00,0.12,0.02,0.003,0.00
929,Exit Long,MACrossSE,2024-07-12 01:10,159.113,499,0.01,0.00,78.21,0.00,0.05,0.01,0.08,0.02
929,Entry Long,MACrossLE,2024-07-12 01:06,159.109,499,0.01,0.00,78.21,0.00,0.05,0.01,0.08,0.02
928,Exit Short,MACrossLE,2024-07-12 01:06,159.109,499,0.03,0.01,78.20,0.00,0.11,0.02,0.02,0.00
928,Entry Short,MACrossSE,2024-07-12 01:03,159.120,499,0.03,0.01,78.20,0.00,0.11,0.02,0.02,0.00
927,Exit Long,MACrossSE,2024-07-12 01:03,159.120,499,0.18,0.04,78.17,0.00,0.29,0.06,0,0.00
927,Entry Long,MACrossLE,2024-07-12 00:54,159.062,499,0.18,0.04,78.17,0.00,0.29,0.06,0,0.00
926,Exit Short,MACrossLE,2024-07-12 00:54,159.062,499,0.39,0.08,77.99,0.01,0.49,0.10,0.02,0.00
926,Entry Short,MACrossSE,2024-07-12 00:33,159.186,499,0.39,0.08,77.99,0.01,0.49,0.10,0.02,0.00
925,Exit Long,MACrossSE,2024-07-12 00:33,159.186,499,0.02,0.00,77.60,0.00,0.05,0.01,0.03,0.01
925,Entry Long,MACrossLE,2024-07-12 00:31,159.181,499,0.02,0.00,77.60,0.00,0.05,0.01,0.03,0.01
924,Exit Short,MACrossLE,2024-07-12 00:31,159.181,499,0.01,0.00,77.58,0.00,0.01,0.00,0,0.00
924,Entry Short,MACrossSE,2024-07-12 00:31,159.184,499,0.01,0.00,77.58,0.00,0.01,0.00,0,0.00
923,Exit Long,MACrossSE,2024-07-12 00:31,159.184,499,-0.003,0.00,77.57,0.00,0.03,0.01,0.04,0.01
923,Entry Long,MACrossLE,2024-07-12 00:29,159.185,499,-0.003,0.00,77.57,0.00,0.03,0.01,0.04,0.01
922,Exit Short,MACrossLE,2024-07-12 00:29,159.185,499,0.01,0.00,77.57,0.00,0.01,0.00,0,0.00
922,Entry Short,MACrossSE,2024-07-12 00:29,159.187,499,0.01,0.00,77.57,0.00,0.01,0.00,0,0.00
921,Exit Long,MACrossSE,2024-07-12 00:29,159.187,499,0,0.00,77.57,0.00,0.08,0.02,0.06,0.01
921,Entry Long,MACrossLE,2024-07-12 00:26,159.187,499,0,0.00,77.57,0.00,0.08,0.02,0.06,0.01
920,Exit Short,MACrossLE,2024-07-12 00:26,159.187,499,-0.01,0.00,77.57,0.00,0,0.00,0.01,0.00
920,Entry Short,MACrossSE,2024-07-12 00:26,159.183,499,-0.01,0.00,77.57,0.00,0,0.00,0.01,0.00
919,Exit Long,MACrossSE,2024-07-12 00:26,159.183,499,0.02,0.00,77.58,0.00,0.11,0.02,0.02,0.00
919,Entry Long,MACrossLE,2024-07-12 00:20,159.178,499,0.02,0.00,77.58,0.00,0.11,0.02,0.02,0.00
918,Exit Short,MACrossLE,2024-07-12 00:20,159.178,499,-0.05,-0.01,77.56,0.00,0.09,0.02,0.16,0.03
918,Entry Short,MACrossSE,2024-07-12 00:17,159.163,499,-0.05,-0.01,77.56,0.00,0.09,0.02,0.16,0.03
917,Exit Long,MACrossSE,2024-07-12 00:17,159.163,499,-0.01,0.00,77.61,0.00,0.09,0.02,0.11,0.02
917,Entry Long,MACrossLE,2024-07-12 00:13,159.167,499,-0.01,0.00,77.61,0.00,0.09,0.02,0.11,0.02
916,Exit Short,MACrossLE,2024-07-12 00:13,159.167,499,0.13,0.03,77.62,0.00,0.24,0.05,0.01,0.00
916,Entry Short,MACrossSE,2024-07-12 00:04,159.209,499,0.13,0.03,77.62,0.00,0.24,0.05,0.01,0.00
915,Exit Long,MACrossSE,2024-07-12 00:04,159.209,499,0.06,0.01,77.49,0.00,0.14,0.03,0.02,0.00
915,Entry Long,MACrossLE,2024-07-11 23:58,159.190,499,0.06,0.01,77.49,0.00,0.14,0.03,0.02,0.00
914,Exit Short,MACrossLE,2024-07-11 23:58,159.190,499,0.04,0.01,77.43,0.00,0.04,0.01,0,0.00
914,Entry Short,MACrossSE,2024-07-11 23:58,159.202,499,0.04,0.01,77.43,0.00,0.04,0.01,0,0.00
913,Exit Long,MACrossSE,2024-07-11 23:58,159.202,499,-0.01,0.00,77.40,0.00,0.03,0.01,0.10,0.02
913,Entry Long,MACrossLE,2024-07-11 23:55,159.206,499,-0.01,0.00,77.40,0.00,0.03,0.01,0.10,0.02
912,Exit Short,MACrossLE,2024-07-11 23:55,159.206,499,0.10,0.02,77.41,0.00,0.24,0.05,0,0.00
912,Entry Short,MACrossSE,2024-07-11 23:48,159.239,499,0.10,0.02,77.41,0.00,0.24,0.05,0,0.00
911,Exit Long,MACrossSE,2024-07-11 23:48,159.239,499,0.03,0.01,77.30,0.00,0.17,0.03,0.06,0.01
911,Entry Long,MACrossLE,2024-07-11 23:45,159.229,499,0.03,0.01,77.30,0.00,0.17,0.03,0.06,0.01
910,Exit Short,MACrossLE,2024-07-11 23:45,159.229,499,0.01,0.00,77.27,0.00,0.08,0.02,0.04,0.01
910,Entry Short,MACrossSE,2024-07-11 23:43,159.233,499,0.01,0.00,77.27,0.00,0.08,0.02,0.04,0.01
909,Exit Long,MACrossSE,2024-07-11 23:43,159.233,499,-0.01,0.00,77.26,0.00,0.06,0.01,0.07,0.01
909,Entry Long,MACrossLE,2024-07-11 23:41,159.237,499,-0.01,0.00,77.26,0.00,0.06,0.01,0.07,0.01
908,Exit Short,MACrossLE,2024-07-11 23:41,159.237,499,0.02,0.00,77.27,0.00,0.18,0.04,0.05,0.01
908,Entry Short,MACrossSE,2024-07-11 23:37,159.244,499,0.02,0.00,77.27,0.00,0.18,0.04,0.05,0.01
907,Exit Long,MACrossSE,2024-07-11 23:37,159.244,499,0.21,0.04,77.25,0.00,0.35,0.07,0,0.00
907,Entry Long,MACrossLE,2024-07-11 23:29,159.178,499,0.21,0.04,77.25,0.00,0.35,0.07,0,0.00
906,Exit Short,MACrossLE,2024-07-11 23:29,159.178,499,0.30,0.06,77.04,0.01,0.38,0.08,0.03,0.01
906,Entry Short,MACrossSE,2024-07-11 23:19,159.275,499,0.30,0.06,77.04,0.01,0.38,0.08,0.03,0.01
905,Exit Long,MACrossSE,2024-07-11 23:19,159.275,499,0.02,0.00,76.74,0.00,0.02,0.00,0,0.00
905,Entry Long,MACrossLE,2024-07-11 23:19,159.270,499,0.02,0.00,76.74,0.00,0.02,0.00,0,0.00
904,Exit Short,MACrossLE,2024-07-11 23:19,159.270,499,0.03,0.01,76.72,0.00,0.15,0.03,0.01,0.00
904,Entry Short,MACrossSE,2024-07-11 23:15,159.280,499,0.03,0.01,76.72,0.00,0.15,0.03,0.01,0.00
903,Exit Long,MACrossSE,2024-07-11 23:15,159.280,499,-0.03,-0.01,76.69,0.00,0.06,0.01,0.12,0.02
903,Entry Long,MACrossLE,2024-07-11 23:11,159.288,499,-0.03,-0.01,76.69,0.00,0.06,0.01,0.12,0.02
902,Exit Short,MACrossLE,2024-07-11 23:11,159.288,498,0.21,0.04,76.72,0.00,0.33,0.07,0,0.00
902,Entry Short,MACrossSE,2024-07-11 22:56,159.354,498,0.21,0.04,76.72,0.00,0.33,0.07,0,0.00
901,Exit Long,MACrossSE,2024-07-11 22:56,159.354,498,0.11,0.02,76.51,0.00,0.21,0.04,0,0.00
901,Entry Long,MACrossLE,2024-07-11 22:49,159.320,498,0.11,0.02,76.51,0.00,0.21,0.04,0,0.00
900,Exit Short,MACrossLE,2024-07-11 22:49,159.320,498,-0.03,-0.01,76.40,0.00,0.05,0.01,0.13,0.03
900,Entry Short,MACrossSE,2024-07-11 22:47,159.311,498,-0.03,-0.01,76.40,0.00,0.05,0.01,0.13,0.03
899,Exit Long,MACrossSE,2024-07-11 22:47,159.311,499,0.07,0.01,76.43,0.00,0.14,0.03,0.03,0.01
899,Entry Long,MACrossLE,2024-07-11 22:40,159.290,499,0.07,0.01,76.43,0.00,0.14,0.03,0.03,0.01
898,Exit Short,MACrossLE,2024-07-11 22:40,159.290,499,0.03,0.01,76.37,0.00,0.03,0.01,0,0.00
898,Entry Short,MACrossSE,2024-07-11 22:40,159.298,499,0.03,0.01,76.37,0.00,0.03,0.01,0,0.00
897,Exit Long,MACrossSE,2024-07-11 22:40,159.298,498,-0.03,-0.01,76.34,0.00,0.06,0.01,0.08,0.02
897,Entry Long,MACrossLE,2024-07-11 22:38,159.307,498,-0.03,-0.01,76.34,0.00,0.06,0.01,0.08,0.02
896,Exit Short,MACrossLE,2024-07-11 22:38,159.307,498,0.04,0.01,76.37,0.00,0.19,0.04,0.04,0.01
896,Entry Short,MACrossSE,2024-07-11 22:32,159.321,498,0.04,0.01,76.37,0.00,0.19,0.04,0.04,0.01
895,Exit Long,MACrossSE,2024-07-11 22:32,159.321,498,0.02,0.00,76.33,0.00,0.17,0.03,0.11,0.02
895,Entry Long,MACrossLE,2024-07-11 22:29,159.314,498,0.02,0.00,76.33,0.00,0.17,0.03,0.11,0.02
894,Exit Short,MACrossLE,2024-07-11 22:29,159.314,498,0.01,0.00,76.30,0.00,0.15,0.03,0.08,0.02
894,Entry Short,MACrossSE,2024-07-11 22:27,159.318,498,0.01,0.00,76.30,0.00,0.15,0.03,0.08,0.02
893,Exit Long,MACrossSE,2024-07-11 22:27,159.318,498,0.07,0.01,76.29,0.00,0.23,0.05,0.11,0.02
893,Entry Long,MACrossLE,2024-07-11 22:23,159.295,498,0.07,0.01,76.29,0.00,0.23,0.05,0.11,0.02
892,Exit Short,MACrossLE,2024-07-11 22:23,159.295,499,0.02,0.00,76.22,0.00,0.13,0.03,0.10,0.02
892,Entry Short,MACrossSE,2024-07-11 22:21,159.300,499,0.02,0.00,76.22,0.00,0.13,0.03,0.10,0.02
891,Exit Long,MACrossSE,2024-07-11 22:21,159.300,499,0.17,0.03,76.20,0.00,0.29,0.06,0,0.00
891,Entry Long,MACrossLE,2024-07-11 22:11,159.246,499,0.17,0.03,76.20,0.00,0.29,0.06,0,0.00
890,Exit Short,MACrossLE,2024-07-11 22:11,159.246,498,0.23,0.05,76.03,0.00,1.77,0.36,0.02,0.00
890,Entry Short,MACrossSE,2024-07-11 22:06,159.319,498,0.23,0.05,76.03,0.00,1.77,0.36,0.02,0.00
889,Exit Long,MACrossSE,2024-07-11 22:06,159.319,499,0.16,0.03,75.81,0.00,0.35,0.07,0,0.00
889,Entry Long,MACrossLE,2024-07-11 21:58,159.268,499,0.16,0.03,75.81,0.00,0.35,0.07,0,0.00
888,Exit Short,MACrossLE,2024-07-11 21:58,159.268,499,-0.003,0.00,75.65,0.00,0.19,0.04,0.09,0.02
888,Entry Short,MACrossSE,2024-07-11 21:56,159.267,499,-0.003,0.00,75.65,0.00,0.19,0.04,0.09,0.02
887,Exit Long,MACrossSE,2024-07-11 21:56,159.267,499,0.05,0.01,75.65,0.00,0.13,0.03,0.06,0.01
887,Entry Long,MACrossLE,2024-07-11 21:51,159.251,499,0.05,0.01,75.65,0.00,0.13,0.03,0.06,0.01
886,Exit Short,MACrossLE,2024-07-11 21:51,159.251,499,-0.01,0.00,75.60,0.00,0.14,0.03,0.12,0.02
886,Entry Short,MACrossSE,2024-07-11 21:47,159.248,499,-0.01,0.00,75.60,0.00,0.14,0.03,0.12,0.02
885,Exit Long,MACrossSE,2024-07-11 21:47,159.248,499,0.19,0.04,75.61,0.00,0.35,0.07,0.05,0.01
885,Entry Long,MACrossLE,2024-07-11 21:37,159.189,499,0.19,0.04,75.61,0.00,0.35,0.07,0.05,0.01
884,Exit Short,MACrossLE,2024-07-11 21:37,159.189,499,-0.02,0.00,75.42,0.00,0.10,0.02,0.10,0.02
884,Entry Short,MACrossSE,2024-07-11 21:32,159.184,499,-0.02,0.00,75.42,0.00,0.10,0.02,0.10,0.02
883,Exit Long,MACrossSE,2024-07-11 21:32,159.184,499,-0.08,-0.02,75.44,0.00,0.15,0.03,0.22,0.04
883,Entry Long,MACrossLE,2024-07-11 21:29,159.208,499,-0.08,-0.02,75.44,0.00,0.15,0.03,0.22,0.04
882,Exit Short,MACrossLE,2024-07-11 21:29,159.208,499,0.18,0.04,75.51,0.00,0.49,0.10,0,0.00
882,Entry Short,MACrossSE,2024-07-11 21:23,159.265,499,0.18,0.04,75.51,0.00,0.49,0.10,0,0.00
881,Exit Long,MACrossSE,2024-07-11 21:23,159.265,499,0.30,0.06,75.33,0.01,0.38,0.08,0.03,0.01
881,Entry Long,MACrossLE,2024-07-11 21:11,159.170,499,0.30,0.06,75.33,0.01,0.38,0.08,0.03,0.01
880,Exit Short,MACrossLE,2024-07-11 21:11,159.170,499,-0.07,-0.01,75.04,0.00,0.11,0.02,0.29,0.06
